ID,Sex,Bachelor,Age,Graduated,Career,Work Experience,Family Expenses,Family  Size,Variable,Segmentation,Description
1462225036,Male,Yes,42,Yes,Scientist,0,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462218933,Male,No,28,Yes,Scientist,0,Low,5,Dog_4,Darsh,The specimen is responsible and hardworking.
1462225548,Male,No,26,Yes,Fashion Designer,,Low,4,Dog_4,Akshat,The specimen is responsible and hardworking.
1462221628,Male,No,40,Yes,Fashion Designer,8,Low,2,Dog_3,Bhavesh,The specimen is reliable and experienced.
1462223998,Male,,28,No,Singer,,Low,2,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462224894,Male,Yes,85,Yes,Lawyer,1,High,2,Dog_4,Akshat,The specimen is reliable and experienced.
1462220927,Female,No,28,No,Doctor,1,Low,2,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462222842,Female,Yes,41,Yes,Fashion Designer,0,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462222343,Female,Yes,50,,Fashion Designer,0,Average,3,Dog_2,Chaitanya,The specimen is reliable and experienced.
1462222021,Male,Yes,35,Yes,Scientist,0,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462221394,Male,Yes,59,Yes,Fashion Designer,1,Low,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462221700,Male,Yes,39,No,HR,2,High,5,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223573,Male,Yes,39,Yes,Singer,4,Average,4,Dog_6,Akshat,The specimen is reliable and experienced.
1462222389,Female,Yes,82,No,Lawyer,0,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219501,Male,Yes,49,Yes,HR,1,High,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220484,Female,No,43,Yes,Fashion Designer,8,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462221441,Male,Yes,35,Yes,Doctor,6,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462220265,Female,No,25,No,Scientist,8,Low,3,Dog_6,Darsh,The specimen is responsible and hardworking.
1462219405,Male,Yes,55,Yes,Fashion Designer,0,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225853,Male,No,32,Yes,Doctor,8,Low,,Dog_6,Darsh,The specimen is reliable and experienced.
1462222463,Male,Yes,71,Yes,HR,0,High,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462220215,Female,Yes,42,Yes,Fashion Designer,2,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225115,Male,No,20,No,Content Creation,0,Low,4,Dog_6,Chaitanya,The specimen is responsible and hardworking.
1462222165,Male,No,39,Yes,Scientist,1,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462225653,Female,No,42,Yes,Fashion Designer,,Low,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462224758,Male,Yes,22,No,Doctor,1,Average,4,Dog_7,Darsh,The specimen is responsible and hardworking.
1462221609,Female,Yes,33,Yes,Singer,0,Low,5,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462220378,Female,Yes,87,Yes,Lawyer,1,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462221470,Female,Yes,36,Yes,Housewife,8,Average,2,Dog_7,Bhavesh,The specimen is reliable and experienced.
1462220689,Female,No,42,Yes,Fashion Designer,12,Low,2,Dog_4,Akshat,The specimen is reliable and experienced.
1462222381,Female,Yes,41,Yes,Fashion Designer,1,Average,,Dog_2,Bhavesh,The specimen is reliable and experienced.
1462225426,Male,Yes,48,Yes,HR,2,High,5,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219520,Male,Yes,61,Yes,Singer,11,Average,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462221913,Male,Yes,61,No,Content Creation,1,High,2,Dog_3,Akshat,The specimen is reliable and experienced.
1462220190,Male,No,21,No,Doctor,0,Low,3,Dog_4,Darsh,The specimen is responsible and hardworking.
1462220395,Male,Yes,65,Yes,Fashion Designer,4,Low,,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224705,Male,No,31,No,Scientist,0,Low,1,Dog_6,Darsh,The specimen is reliable and experienced.
1462220624,Male,Yes,50,Yes,HR,9,High,3,Dog_2,Chaitanya,The specimen is reliable and experienced.
1462220276,Female,No,23,No,Doctor,,Low,3,Dog_6,Darsh,The specimen is responsible and hardworking.
1462224586,Male,No,70,No,,,Low,4,Dog_4,Darsh,The specimen is reliable and experienced.
1462219453,Female,No,32,No,Fashion Designer,,Low,5,Dog_1,Bhavesh,The specimen is reliable and experienced.
1462221048,Female,,25,Yes,Housewife,,Low,1,Dog_6,Darsh,The specimen is responsible and hardworking.
1462222206,Female,Yes,68,No,Lawyer,,Average,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462221935,Female,No,19,No,Scientist,0,Low,3,Dog_4,Darsh,The specimen is rather joyful than responsible.
1462225257,Male,No,23,No,Doctor,1,Low,4,Dog_6,Darsh,The specimen is responsible and hardworking.
1462224681,Female,Yes,43,No,Singer,5,Low,1,Dog_3,Darsh,The specimen is reliable and experienced.
1462222388,Female,Yes,45,No,Fashion Designer,4,Average,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224019,Male,No,46,Yes,Fashion Designer,3,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225967,Female,Yes,38,Yes,Fashion Designer,3,Low,2,Dog_7,Chaitanya,The specimen is reliable and experienced.
1462219704,Female,No,25,Yes,Doctor,0,Low,3,Dog_5,Bhavesh,The specimen is responsible and hardworking.
1462220619,Female,No,30,No,Fashion Designer,1,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462226168,Male,No,23,No,Doctor,0,Low,4,Dog_3,Darsh,The specimen is responsible and hardworking.
1462223253,Male,No,19,No,Doctor,2,Low,5,Dog_2,Darsh,The specimen is rather joyful than responsible.
1462224368,Male,Yes,55,Yes,Scientist,0,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462226518,Female,No,31,Yes,Doctor,8,Low,5,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223114,Male,Yes,65,No,Singer,7,Average,4,Dog_4,Darsh,The specimen is reliable and experienced.
1462222600,Female,No,31,No,,,Low,1,Dog_7,Chaitanya,The specimen is reliable and experienced.
1462221363,Female,No,21,No,Scientist,,Low,,Dog_6,Darsh,The specimen is responsible and hardworking.
1462220788,Female,Yes,46,,Fashion Designer,1,,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219218,Male,,48,Yes,HR,,High,5,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223597,Male,Yes,71,No,Lawyer,0,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223213,Female,No,47,Yes,Singer,0,Low,1,Dog_3,Akshat,The specimen is reliable and experienced.
1462224128,Male,Yes,59,Yes,Singer,0,Low,,Dog_4,Chaitanya,The specimen is reliable and experienced.
1462221235,Female,Yes,66,No,Lawyer,,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462222281,Male,No,40,Yes,Fashion Designer,9,Low,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462219539,Female,No,26,No,Housewife,8,Low,1,Dog_6,Darsh,The specimen is responsible and hardworking.
1462223075,Male,Yes,41,Yes,HR,,High,5,Dog_6,Akshat,The specimen is reliable and experienced.
1462221276,Female,,28,Yes,Scientist,,High,8,Dog_4,Darsh,The specimen is responsible and hardworking.
1462224000,Male,No,39,Yes,Singer,1,Low,1,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462225361,Male,Yes,23,No,HR,1,High,9,Dog_6,Akshat,The specimen is responsible and hardworking.
1462220765,Female,,29,Yes,Singer,0,High,1,Dog_1,Akshat,The specimen is responsible and hardworking.
1462225342,Male,Yes,35,Yes,HR,4,High,3,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223059,Male,Yes,53,Yes,Singer,1,Average,4,Dog_6,Darsh,The specimen is reliable and experienced.
1462219477,Male,No,28,No,Doctor,2,Low,4,Dog_6,Chaitanya,The specimen is responsible and hardworking.
1462222059,Female,Yes,50,No,Fashion Designer,9,High,2,Dog_4,Akshat,The specimen is reliable and experienced.
1462220226,Female,Yes,68,No,Lawyer,,High,3,Dog_6,Darsh,The specimen is reliable and experienced.
1462219247,Female,Yes,70,Yes,Scientist,0,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225220,Male,No,33,Yes,Fashion Designer,1,Low,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223965,Male,Yes,55,Yes,Fashion Designer,1,Average,5,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219024,Male,Yes,55,Yes,Fashion Designer,1,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223629,Male,Yes,35,Yes,Fashion Designer,1,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462219602,Male,Yes,49,Yes,Singer,1,Average,3,Dog_1,Akshat,The specimen is reliable and experienced.
1462225800,Female,Yes,72,Yes,Lawyer,1,High,4,Dog_2,Bhavesh,The specimen is reliable and experienced.
1462222520,Male,,23,No,Doctor,8,High,5,Dog_6,Darsh,The specimen is responsible and hardworking.
1462219652,Female,Yes,70,Yes,Singer,1,High,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462226316,Female,Yes,58,Yes,Fashion Designer,1,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462224610,Female,Yes,42,Yes,Fashion Designer,,High,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220105,Female,No,53,No,Singer,1,Low,1,Dog_4,Akshat,The specimen is reliable and experienced.
1462221769,Male,Yes,57,Yes,Singer,1,Average,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462222523,Male,Yes,50,Yes,Fashion Designer,1,Low,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462225078,Female,Yes,45,Yes,Scientist,0,Low,1,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462220826,Male,,61,Yes,Fashion Designer,2,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462219973,Female,No,36,Yes,Fashion Designer,0,Low,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462226140,Male,Yes,37,Yes,Fashion Designer,0,Low,null,Dog_3,Akshat,The specimen is reliable and experienced.
1462221379,Female,No,35,Yes,Fashion Designer,9,Low,1,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462226467,Male,No,30,Yes,Fashion Designer,1,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462218889,Male,Yes,35,Yes,HR,1,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462218754,Male,,19,No,Singer,0,High,3,Dog_4,Darsh,The specimen is rather joyful than responsible.
1462220792,Female,Yes,40,Yes,Scientist,,Average,5,Dog_3,Bhavesh,The specimen is reliable and experienced.
1462220454,Female,No,40,Yes,Scientist,6,Low,3,Dog_6,Darsh,The specimen is reliable and experienced.
1462225912,Female,No,22,No,Doctor,0,Low,,Dog_6,Darsh,The specimen is responsible and hardworking.
1462219886,Male,No,53,Yes,Scientist,0,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223009,Male,Yes,39,Yes,Fashion Designer,0,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462225567,Male,No,28,No,Scientist,1,Low,1,Dog_4,Akshat,The specimen is responsible and hardworking.
1462219245,Male,Yes,46,Yes,Scientist,1,Average,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225153,Male,Yes,53,Yes,Fashion Designer,9,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462221823,Male,No,25,No,Doctor,1,Low,4,Dog_6,Darsh,The specimen is responsible and hardworking.
1462226113,Male,Yes,48,Yes,Fashion Designer,4,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224699,Male,Yes,33,Yes,Fashion Designer,1,Average,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462221322,Male,Yes,47,No,HR,1,High,2,Dog_3,Bhavesh,The specimen is reliable and experienced.
1462220194,Male,Yes,52,Yes,Fashion Designer,4,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223936,Male,Yes,85,Yes,Lawyer,1,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462223546,Female,Yes,39,No,Scientist,0,Average,4,Dog_4,Chaitanya,The specimen is reliable and experienced.
1462225281,Female,No,28,Yes,Doctor,1,Low,6,Dog_6,Darsh,The specimen is responsible and hardworking.
1462221514,Male,Yes,35,Yes,Fashion Designer,8,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223256,Male,Yes,26,Yes,Fashion Designer,6,Average,2,Dog_6,Akshat,The specimen is responsible and hardworking.
1462220558,Male,Yes,28,Yes,Singer,3,Average,3,Dog_7,Bhavesh,The specimen is responsible and hardworking.
1462220400,Female,No,22,No,Doctor,1,Low,2,Dog_6,Darsh,The specimen is responsible and hardworking.
1462220239,Male,Yes,47,No,HR,0,High,2,Dog_7,Bhavesh,The specimen is reliable and experienced.
1462224276,Male,Yes,40,Yes,Fashion Designer,,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221185,Female,Yes,86,Yes,Lawyer,0,High,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223893,Male,No,29,No,Scientist,8,Low,4,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462225162,Female,Yes,46,Yes,Fashion Designer,0,High,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462219428,Female,No,29,No,Content Creation,9,Low,4,Dog_2,Akshat,The specimen is responsible and hardworking.
1462226178,Female,Yes,50,Yes,Fashion Designer,4,Low,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462223344,Male,,79,No,Lawyer,0,Low,1,Dog_3,Akshat,The specimen is reliable and experienced.
1462225350,Male,No,20,No,Doctor,0,Low,3,Dog_3,Darsh,The specimen is responsible and hardworking.
1462225826,Male,No,28,Yes,Doctor,0,Low,5,Dog_6,Darsh,The specimen is responsible and hardworking.
1462223073,Male,No,33,No,Content Creation,0,Low,3,Dog_3,Darsh,The specimen is reliable and experienced.
1462222025,Female,Yes,45,Yes,Fashion Designer,1,Average,2,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462220526,Female,No,18,No,Content Creation,9,Low,5,Dog_3,Bhavesh,The specimen is rather joyful than responsible.
1462223677,Female,Yes,31,No,Scientist,1,High,4,Dog_4,Akshat,The specimen is reliable and experienced.
1462218609,Male,Yes,72,Yes,Fashion Designer,0,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223110,Female,Yes,52,No,Scientist,6,Average,4,Dog_4,Bhavesh,The specimen is reliable and experienced.
1462221614,Male,No,27,No,Doctor,1,Low,4,Dog_6,Darsh,The specimen is responsible and hardworking.
1462222136,Female,No,30,No,Singer,6,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462223612,Male,Yes,51,Yes,Fashion Designer,1,Low,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462221961,Female,No,67,Yes,Scientist,0,Low,,Dog_6,Darsh,The specimen is reliable and experienced.
1462220910,Male,Yes,47,Yes,Fashion Designer,4,Low,1,Dog_3,Akshat,The specimen is reliable and experienced.
1462224857,Male,Yes,32,Yes,Scientist,11,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462219355,Male,No,21,No,Doctor,1,Low,3,Dog_7,Darsh,The specimen is responsible and hardworking.
1462224064,Male,No,26,No,Doctor,0,Low,4,Dog_4,Darsh,The specimen is responsible and hardworking.
1462225262,Female,,20,No,Housewife,13,Low,1,Dog_4,Darsh,The specimen is responsible and hardworking.
1462219634,Male,Yes,53,Yes,HR,1,Average,4,Dog_6,Bhavesh,The specimen is reliable and experienced.
1462225790,Male,Yes,67,No,HR,,High,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462225925,Male,Yes,40,No,Fashion Designer,,Average,2,Dog_4,Akshat,The specimen is reliable and experienced.
1462221127,Male,No,25,Yes,Scientist,8,Low,2,Dog_6,Darsh,The specimen is responsible and hardworking.
1462221953,Male,No,28,No,Content Creation,0,Low,6,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462220993,Male,Yes,62,Yes,Fashion Designer,0,Average,9,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462220753,Male,Yes,60,Yes,Fashion Designer,0,Low,2,Dog_4,Akshat,The specimen is reliable and experienced.
1462226318,Female,Yes,29,Yes,Scientist,1,Low,2,Dog_6,Darsh,The specimen is responsible and hardworking.
1462218610,Female,Yes,28,Yes,Scientist,0,Low,2,Dog_6,Akshat,The specimen is responsible and hardworking.
1462221547,Male,Yes,70,No,Fashion Designer,1,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462219845,Female,Yes,43,Yes,Fashion Designer,4,Average,2,Dog_3,Chaitanya,The specimen is reliable and experienced.
1462225660,Female,No,29,Yes,Scientist,1,Low,5,Dog_1,Bhavesh,The specimen is responsible and hardworking.
1462222244,Male,Yes,28,Yes,Fashion Designer,0,Average,3,Dog_6,Akshat,The specimen is responsible and hardworking.
1462224013,Male,No,35,Yes,Singer,13,Low,2,Dog_4,Chaitanya,The specimen is reliable and experienced.
1462223298,Male,Yes,48,Yes,HR,0,High,3,Dog_2,Chaitanya,The specimen is reliable and experienced.
1462224086,Female,No,48,No,Doctor,0,Low,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462224964,Male,Yes,35,No,Scientist,0,Low,1,Dog_4,Akshat,The specimen is reliable and experienced.
1462219399,Female,No,32,Yes,Fashion Designer,9,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462223548,Male,No,30,Yes,Fashion Designer,8,Low,1,Dog_6,Akshat,The specimen is reliable and experienced.
1462221521,Female,No,29,No,Fashion Designer,0,Low,3,Dog_4,Akshat,The specimen is responsible and hardworking.
1462224662,Male,Yes,55,Yes,Fashion Designer,1,Low,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462225978,Male,Yes,40,Yes,Singer,8,Low,2,Dog_6,Darsh,The specimen is reliable and experienced.
1462224674,Female,No,33,No,Scientist,0,Low,5,Dog_3,Darsh,The specimen is reliable and experienced.
1462223551,Male,Yes,68,Yes,Fashion Designer,0,Low,1,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462223380,Male,Yes,39,Yes,Singer,6,Average,2,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462220004,Male,No,38,Yes,HR,1,Low,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462222756,Female,No,22,No,Lawyer,8,Low,1,Dog_6,Darsh,The specimen is responsible and hardworking.
1462218864,Female,No,25,Yes,Fashion Designer,0,Low,6,Dog_6,Akshat,The specimen is responsible and hardworking.
1462222023,Male,Yes,50,Yes,Singer,1,Average,4,Dog_3,Bhavesh,The specimen is reliable and experienced.
1462225559,Female,Yes,66,Yes,Lawyer,0,High,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462222564,Male,Yes,29,Yes,Fashion Designer,9,Average,2,Dog_6,Bhavesh,The specimen is responsible and hardworking.
1462219852,Male,Yes,73,Yes,Lawyer,1,Average,2,Dog_6,Akshat,The specimen is reliable and experienced.
1462222320,Male,Yes,42,No,Scientist,1,Average,3,Dog_6,Chaitanya,The specimen is reliable and experienced.
1462226425,Female,Yes,63,No,Content Creation,,,,Dog_3,Akshat,The specimen is reliable and experienced.
1462224691,Male,Yes,41,No,Scientist,1,Low,3,Dog_6,Akshat,The specimen is reliable and experienced.
1462224811,Male,Yes,56,Yes,Fashion Designer,0,Average,4,Dog_6,Chaitanya,The specimen is reliable and experienced.
